ID_IBGE,Region,UF,State,Microregion,Mesoregion,City,Latitude,Longitude,Population
2505402,Nordeste,PB,Paraíba,Serra do Teixeira,Sertão Paraibano,Desterro,-7.2889695,-37.0880761,8332
2505501,Nordeste,PB,Paraíba,Sousa,Sertão Paraibano,Vista Serrana,-6.7391662,-37.5685755,3850
2505600,Nordeste,PB,Paraíba,Itaporanga,Sertão Paraibano,Diamante,-7.426182700000001,-38.2646879,6506
2505709,Nordeste,PB,Paraíba,Curimataú Oriental,Agreste Paraibano,Dona Inês,-6.6032239,-35.627146,10375
2505808,Nordeste,PB,Paraíba,Guarabira,Agreste Paraibano,Duas Estradas,-6.6883382,-35.4175255,3569
2505907,Nordeste,PB,Paraíba,Piancó,Sertão Paraibano,Emas,-7.1071447,-37.7155578,3556
2506004,Nordeste,PB,Paraíba,Esperança,Agreste Paraibano,Esperança,-7.018517,-35.852193,33386
2506103,Nordeste,PB,Paraíba,Campina Grande,Agreste Paraibano,Fagundes,-7.3577473,-35.7839735,11180
2506202,Nordeste,PB,Paraíba,Seridó Oriental Paraibano,Borborema,Frei Martinho,-6.4033643,-36.4535139,2989
2506251,Nordeste,PB,Paraíba,Umbuzeiro,Agreste Paraibano,Gado Bravo,-7.5830516,-35.7914371,8292
2506301,Nordeste,PB,Paraíba,Guarabira,Agreste Paraibano,Guarabira,-6.8513982,-35.49155820000001,59389
2506400,Nordeste,PB,Paraíba,Itabaiana,Agreste Paraibano,Gurinhém,-7.1244757,-35.424854,14125
2506509,Nordeste,PB,Paraíba,Cariri Oriental,Borborema,Gurjão,-7.2470565,-36.4862714,3477
2506608,Nordeste,PB,Paraíba,Itaporanga,Sertão Paraibano,Ibiara,-7.499786200000001,-38.4034987,5877
2506707,Nordeste,PB,Paraíba,Serra do Teixeira,Sertão Paraibano,Imaculada,-7.3871724,-37.5116814,11877
2506806,Nordeste,PB,Paraíba,Itabaiana,Agreste Paraibano,Ingá,-7.290451299999999,-35.610994500000004,18184
2506905,Nordeste,PB,Paraíba,Itabaiana,Agreste Paraibano,Itabaiana,-7.331674,-35.331723,24363
2507002,Nordeste,PB,Paraíba,Itaporanga,Sertão Paraibano,Itaporanga,-7.3040747,-38.1505782,24960
2507101,Nordeste,PB,Paraíba,Litoral Norte,Mata Paraibana,Itapororoca,-6.8283007,-35.244782,18978
2507200,Nordeste,PB,Paraíba,Itabaiana,Agreste Paraibano,Itatuba,-7.3758509,-35.626495,11069
2507309,Nordeste,PB,Paraíba,Litoral Norte,Mata Paraibana,Jacaraú,-6.6123046,-35.2919016,14467
2507408,Nordeste,PB,Paraíba,Catolé do Rocha,Sertão Paraibano,Jericó,-6.5531817000000006,-37.80781939999999,7751
2507507,Nordeste,PB,Paraíba,João Pessoa,Mata Paraibana,João Pessoa,-7.1215981,-34.882028000000005,825796
2507606,Nordeste,PB,Paraíba,Itabaiana,Agreste Paraibano,Juarez Távora,-7.1726926,-35.590804,8014
2507705,Nordeste,PB,Paraíba,Seridó Oriental Paraibano,Borborema,Juazeirinho,-7.0688282000000005,-36.5803059,18422
2507804,Nordeste,PB,Paraíba,Seridó Ocidental Paraibano,Borborema,Junco do Seridó,-6.991928999999999,-36.7137661,7238
2507903,Nordeste,PB,Paraíba,Sapé,Mata Paraibana,Juripiranga,-7.3743307,-35.2396,10830
2508000,Nordeste,PB,Paraíba,Serra do Teixeira,Sertão Paraibano,Juru,-7.537508900000001,-37.8192275,9831
2508109,Nordeste,PB,Paraíba,Catolé do Rocha,Sertão Paraibano,Lagoa,-6.5899848,-37.9149013,4640
2508208,Nordeste,PB,Paraíba,Guarabira,Agreste Paraibano,Lagoa de Dentro,-6.6806695000000005,-35.36381400452393,7754
2508307,Nordeste,PB,Paraíba,Campina Grande,Agreste Paraibano,Lagoa Seca,-7.1570990000000005,-35.8542023,27728
2508406,Nordeste,PB,Paraíba,Sousa,Sertão Paraibano,Lastro,-6.5168423,-38.1786407,2698
2508505,Nordeste,PB,Paraíba,Cariri Ocidental,Borborema,Livramento,-7.375744099999999,-36.9449444,7274
2508554,Nordeste,PB,Paraíba,Guarabira,Agreste Paraibano,Logradouro,-6.6147883,-35.4431686,4406
2508604,Nordeste,PB,Paraíba,João Pessoa,Mata Paraibana,Lucena,-6.898401799999999,-34.871191499999995,13344
2508703,Nordeste,PB,Paraíba,Patos,Sertão Paraibano,Mãe d'Água,-7.2582944,-37.4269768,3988
2508802,Nordeste,PB,Paraíba,Sousa,Sertão Paraibano,Malta,-6.9068159,-37.5217101,5745
2508901,Nordeste,PB,Paraíba,Litoral Norte,Mata Paraibana,Mamanguape,-6.833697999999999,-35.121316,45385
2509008,Nordeste,PB,Paraíba,Serra do Teixeira,Sertão Paraibano,Manaíra,-7.7060905,-38.1531251,10988
2509057,Nordeste,PB,Paraíba,Litoral Norte,Mata Paraibana,Marcação,-6.7704107,-35.0121479,8746
2509107,Nordeste,PB,Paraíba,Sapé,Mata Paraibana,Mari,-7.058061099999999,-35.3184163,21895
2509156,Nordeste,PB,Paraíba,Sousa,Sertão Paraibano,Marizópolis,-6.8440704,-38.3473088,6689
2509206,Nordeste,PB,Paraíba,Campina Grande,Agreste Paraibano,Massaranduba,-7.1812758,-35.733071200000005,14077
2509305,Nordeste,PB,Paraíba,Litoral Norte,Mata Paraibana,Mataraca,-6.59673,-35.05308,8642
2509339,Nordeste,PB,Paraíba,Brejo Paraibano,Agreste Paraibano,Matinhas,-7.1219554,-35.771342600000004,4528
2509370,Nordeste,PB,Paraíba,Catolé do Rocha,Sertão Paraibano,Mato Grosso,-6.5433859000000005,-37.7146519,2944
2509396,Nordeste,PB,Paraíba,Serra do Teixeira,Sertão Paraibano,Maturéia,-7.264628999999999,-37.3383363,6690
2509404,Nordeste,PB,Paraíba,Itabaiana,Agreste Paraibano,Mogeiro,-7.3019003,-35.4782749,13238
2509503,Nordeste,PB,Paraíba,Esperança,Agreste Paraibano,Montadas,-7.088655999999999,-35.957736700000005,5806
2509602,Nordeste,PB,Paraíba,Cajazeiras,Sertão Paraibano,Monte Horebe,-7.214283999999999,-38.5857578,4867
2509701,Nordeste,PB,Paraíba,Cariri Ocidental,Borborema,Monteiro,-7.892017900000001,-37.12320510000001,33638
2509800,Nordeste,PB,Paraíba,Guarabira,Agreste Paraibano,Mulungu,-7.030938900000001,-35.4646079,9962
2509909,Nordeste,PB,Paraíba,Umbuzeiro,Agreste Paraibano,Natuba,-7.6410756,-35.5542731,10449
2510006,Nordeste,PB,Paraíba,Sousa,Sertão Paraibano,Nazarezinho,-6.915674900000001,-38.3251082,7271
2510105,Nordeste,PB,Paraíba,Curimataú Ocidental,Agreste Paraibano,Nova Floresta,-6.4554313,-36.2040005,10614
2510204,Nordeste,PB,Paraíba,Piancó,Sertão Paraibano,Nova Olinda,-7.4782417,-38.04043789999999,5892
2510303,Nordeste,PB,Paraíba,Seridó Oriental Paraibano,Borborema,Nova Palmeira,-6.6795042,-36.4187275,5011
2510402,Nordeste,PB,Paraíba,Piancó,Sertão Paraibano,Olho d'Água,-7.228986099999999,-37.7490068,6399
2510501,Nordeste,PB,Paraíba,Curimataú Ocidental,Agreste Paraibano,Olivedos,-6.991036,-36.2437286,3989
2510600,Nordeste,PB,Paraíba,Cariri Ocidental,Borborema,Ouro Velho,-7.620909399999999,-37.1510175,3052
2510659,Nordeste,PB,Paraíba,Cariri Ocidental,Borborema,Parari,-7.318264200000001,-36.6556211,1747
2510709,Nordeste,PB,Paraíba,Patos,Sertão Paraibano,Passagem,-7.1364483,-37.0474285,2453
2510808,Nordeste,PB,Paraíba,Patos,Sertão Paraibano,Patos,-7.0258285,-37.276681700000005,108766
2510907,Nordeste,PB,Paraíba,Sousa,Sertão Paraibano,Paulista,-6.598036200000001,-37.6215766,12411
2511004,Nordeste,PB,Paraíba,Itaporanga,Sertão Paraibano,Pedra Branca,-7.427755400000001,-38.0697088,3802
2511103,Nordeste,PB,Paraíba,Seridó Oriental Paraibano,Borborema,Pedra Lavrada,-6.756274400000001,-36.4673179,7954
2511202,Nordeste,PB,Paraíba,Litoral Sul,Mata Paraibana,Pedras de Fogo,-7.3988977,-35.112176,28607
2511301,Nordeste,PB,Paraíba,Piancó,Sertão Paraibano,Piancó,-7.1987413,-37.9255755,16147
2511400,Nordeste,PB,Paraíba,Seridó Oriental Paraibano,Borborema,Picuí,-6.5106721,-36.3492736,18737
2511509,Nordeste,PB,Paraíba,Sapé,Mata Paraibana,Pilar,-7.264034,-35.252326000000004,12036
2511608,Nordeste,PB,Paraíba,Brejo Paraibano,Agreste Paraibano,Pilões,-6.868269000000001,-35.612974,6518
2511707,Nordeste,PB,Paraíba,Guarabira,Agreste Paraibano,Pilõezinhos,-6.842743700000001,-35.5308348,4937
2511806,Nordeste,PB,Paraíba,Guarabira,Agreste Paraibano,Pirpirituba,-6.7809356,-35.4967135,10590
2511905,Nordeste,PB,Paraíba,Litoral Sul,Mata Paraibana,Pitimbu,-7.472806299999999,-34.811233,19478
2512002,Nordeste,PB,Paraíba,Curimataú Ocidental,Agreste Paraibano,Pocinhos,-7.076072999999999,-36.0604474,18848
2512036,Nordeste,PB,Paraíba,Cajazeiras,Sertão Paraibano,Poço Dantas,-6.4050165,-38.4964786,3877
2512077,Nordeste,PB,Paraíba,Cajazeiras,Sertão Paraibano,Poço de José de Moura,-6.5744099,-38.5114566,4366
2512101,Nordeste,PB,Paraíba,Sousa,Sertão Paraibano,Pombal,-6.7711315,-37.7988646,32803
2512200,Nordeste,PB,Paraíba,Cariri Ocidental,Borborema,Prata,-7.6948841,-37.0830343,4265
2512309,Nordeste,PB,Paraíba,Serra do Teixeira,Sertão Paraibano,Princesa Isabel,-7.736897999999999,-37.9921335,23749
2512408,Nordeste,PB,Paraíba,Campina Grande,Agreste Paraibano,Puxinanã,-7.1475216,-35.9613355,13801
2512507,Nordeste,PB,Paraíba,Campina Grande,Agreste Paraibano,Queimadas,-7.364040400000001,-35.901664399999994,44388
2512606,Nordeste,PB,Paraíba,Patos,Sertão Paraibano,Quixaba,-7.0316879,-37.1477921,2009
2512705,Nordeste,PB,Paraíba,Curimataú Ocidental,Agreste Paraibano,Remígio,-6.968674099999999,-35.7932133,19973
2512721,Nordeste,PB,Paraíba,Litoral Norte,Mata Paraibana,Pedro Régis,-6.6399063,-35.286520200000005,6139
2512747,Nordeste,PB,Paraíba,Curimataú Oriental,Agreste Paraibano,Riachão,-6.5408387,-35.660894799999994,3650
2512754,Nordeste,PB,Paraíba,Itabaiana,Agreste Paraibano,Riachão do Bacamarte,-7.253472,-35.669257,4562
2512762,Nordeste,PB,Paraíba,Sapé,Mata Paraibana,Riachão do Poço,-7.147481699999999,-35.264755,4571
2512788,Nordeste,PB,Paraíba,Cariri Oriental,Borborema,Riacho de Santo Antônio,-7.6914069,-36.1563143,1999
2512804,Nordeste,PB,Paraíba,Catolé do Rocha,Sertão Paraibano,Riacho dos Cavalos,-6.4355877,-37.6560108,8555
2512903,Nordeste,PB,Paraíba,Litoral Norte,Mata Paraibana,Rio Tinto,-6.803828,-35.077569,24258
2513000,Nordeste,PB,Paraíba,Seridó Ocidental Paraibano,Borborema,Salgadinho,-7.102477900000001,-36.8446805,3975
2513109,Nordeste,PB,Paraíba,Itabaiana,Agreste Paraibano,Salgado de São Félix,-7.3565372,-35.4381278,12123
2513158,Nordeste,PB,Paraíba,Umbuzeiro,Agreste Paraibano,Santa Cecília,-7.744144500000001,-35.8793295,6526
2513208,Nordeste,PB,Paraíba,Sousa,Sertão Paraibano,Santa Cruz,-6.5342881,-38.0596346,6579
2513307,Nordeste,PB,Paraíba,Cajazeiras,Sertão Paraibano,Santa Helena,-6.7198909,-38.6399212,5853
2513356,Nordeste,PB,Paraíba,Itaporanga,Sertão Paraibano,Santa Inês,-7.6269752,-38.5592415,3591
2513406,Nordeste,PB,Paraíba,Seridó Ocidental Paraibano,Borborema,Santa Luzia,-6.867785400000001,-36.9182757,15470
2513505,Nordeste,PB,Paraíba,Itaporanga,Sertão Paraibano,Santana de Mangueira,-7.5516523,-38.3367458,5098
2513604,Nordeste,PB,Paraíba,Piancó,Sertão Paraibano,Santana dos Garrotes,-7.385685799999999,-37.987565,6942
2513653,Nordeste,PB,Paraíba,Cajazeiras,Sertão Paraibano,Joca Claudino,-6.4832147,-38.478874,2640
2513703,Nordeste,PB,Paraíba,João Pessoa,Mata Paraibana,Santa Rita,-7.128464999999999,-34.9846186,138093
2513802,Nordeste,PB,Paraíba,Patos,Sertão Paraibano,Santa Teresinha,-7.0849073,-37.4433667,4550
2513851,Nordeste,PB,Paraíba,Cariri Oriental,Borborema,Santo André,-7.219858599999999,-36.6319767,2496
2513901,Nordeste,PB,Paraíba,Catolé do Rocha,Sertão Paraibano,São Bento,-6.4878082,-37.4494675,34650
2513927,Nordeste,PB,Paraíba,Sousa,Sertão Paraibano,São Bentinho,-6.885961,-37.724345,4602
2513943,Nordeste,PB,Paraíba,Cariri Oriental,Borborema,São Domingos do Cariri,-7.635022800000001,-36.431743100000006,2645
2513968,Nordeste,PB,Paraíba,Sousa,Sertão Paraibano,São Domingos,-6.817431599999999,-37.942643,3119
2513984,Nordeste,PB,Paraíba,Sousa,Sertão Paraibano,São Francisco,-6.619306599999999,-38.0957979,3377
2514008,Nordeste,PB,Paraíba,Cariri Oriental,Borborema,São João do Cariri,-7.386747,-36.5288956,4170
2514107,Nordeste,PB,Paraíba,Cariri Ocidental,Borborema,São João do Tigre,-8.078237,-36.849141,4408
2514206,Nordeste,PB,Paraíba,Sousa,Sertão Paraibano,São José da Lagoa Tapada,-6.9426858,-38.1639988,7622
2514305,Nordeste,PB,Paraíba,Itaporanga,Sertão Paraibano,São José de Caiana,-7.249591099999999,-38.2999416,6394
2514404,Nordeste,PB,Paraíba,Patos,Sertão Paraibano,São José de Espinharas,-6.8465204,-37.3250225,4631
2514453,Nordeste,PB,Paraíba,Sapé,Mata Paraibana,São José dos Ramos,-7.2458875,-35.3731185,6037
2514503,Nordeste,PB,Paraíba,Cajazeiras,Sertão Paraibano,São José de Piranhas,-7.1198508,-38.4991347,20406
2514552,Nordeste,PB,Paraíba,Serra do Teixeira,Sertão Paraibano,São José de Princesa,-7.7412144,-38.0989448,3898
2514602,Nordeste,PB,Paraíba,Patos,Sertão Paraibano,São José do Bonfim,-7.1616115,-37.3081198,3619
2514651,Nordeste,PB,Paraíba,Catolé do Rocha,Sertão Paraibano,São José do Brejo do Cruz,-6.212326999999999,-37.3544536,1821
2514701,Nordeste,PB,Paraíba,Seridó Ocidental Paraibano,Borborema,São José do Sabugi,-6.775826400000001,-36.797916,4153
2514800,Nordeste,PB,Paraíba,Cariri Ocidental,Borborema,São José dos Cordeiros,-7.391768300000001,-36.8079501,3607
2514909,Nordeste,PB,Paraíba,Seridó Ocidental Paraibano,Borborema,São Mamede,-6.923862,-37.095436,7682
2515005,Nordeste,PB,Paraíba,Sapé,Mata Paraibana,São Miguel de Taipu,-7.2504094,-35.2094114,7450
2515104,Nordeste,PB,Paraíba,Esperança,Agreste Paraibano,São Sebastião de Lagoa de Roça,-7.101398599999999,-35.8644148,11793
2515203,Nordeste,PB,Paraíba,Cariri Ocidental,Borborema,São Sebastião do Umbuzeiro,-8.1522871,-37.0090722,3534
2515302,Nordeste,PB,Paraíba,Sapé,Mata Paraibana,Sapé,-7.093591,-35.227975,52977
2515401,Nordeste,PB,Paraíba,Seridó Oriental Paraibano,Borborema,São Vicente do Seridó,-6.933337,-36.400864,10919
2515500,Nordeste,PB,Paraíba,Cariri Ocidental,Borborema,Serra Branca,-7.4815274,-36.6634581,13807
2515609,Nordeste,PB,Paraíba,Guarabira,Agreste Paraibano,Serra da Raiz,-6.687433400000001,-35.44206679999999,3114
2515708,Nordeste,PB,Paraíba,Itaporanga,Sertão Paraibano,Serra Grande,-7.214659599999999,-38.3719684,2921
2515807,Nordeste,PB,Paraíba,Campina Grande,Agreste Paraibano,Serra Redonda,-7.186710799999999,-35.679795,7001
2515906,Nordeste,PB,Paraíba,Brejo Paraibano,Agreste Paraibano,Serraria,-6.8193129,-35.6387473,6037
2515930,Nordeste,PB,Paraíba,Guarabira,Agreste Paraibano,Sertãozinho,-6.7523657,-35.4407316,5152
2515971,Nordeste,PB,Paraíba,Sapé,Mata Paraibana,Sobrado,-7.1442879,-35.2357401,7845
2516003,Nordeste,PB,Paraíba,Curimataú Oriental,Agreste Paraibano,Solânea,-6.754035099999999,-35.6621943,26051
2516102,Nordeste,PB,Paraíba,Curimataú Ocidental,Agreste Paraibano,Soledade,-7.058292,-36.366791,15211
2516151,Nordeste,PB,Paraíba,Curimataú Ocidental,Agreste Paraibano,Sossêgo,-6.7676940000000005,-36.2455081,3631
2516201,Nordeste,PB,Paraíba,Sousa,Sertão Paraibano,Sousa,-6.766202900000001,-38.2319607,69997
2516300,Nordeste,PB,Paraíba,Cariri Ocidental,Borborema,Sumé,-7.671521,-36.8788755,17096
2516409,Nordeste,PB,Paraíba,Curimataú Oriental,Agreste Paraibano,Tacima,-6.4895383,-35.6364852,11024
2516508,Nordeste,PB,Paraíba,Cariri Ocidental,Borborema,Taperoá,-7.206294000000001,-36.824499,15505
2516607,Nordeste,PB,Paraíba,Serra do Teixeira,Sertão Paraibano,Tavares,-7.636414299999999,-37.8786806,14791
2516706,Nordeste,PB,Paraíba,Serra do Teixeira,Sertão Paraibano,Teixeira,-7.221036,-37.252477,15333
2516755,Nordeste,PB,Paraíba,Seridó Oriental Paraibano,Borborema,Tenório,-6.940837400000001,-36.6277956,3103
2516805,Nordeste,PB,Paraíba,Cajazeiras,Sertão Paraibano,Triunfo,-6.5790424,-38.5969865,9473
2516904,Nordeste,PB,Paraíba,Cajazeiras,Sertão Paraibano,Uiraúna,-6.521424,-38.4120654,15356
2517001,Nordeste,PB,Paraíba,Umbuzeiro,Agreste Paraibano,Umbuzeiro,-7.696494,-35.6666231,9914
2517100,Nordeste,PB,Paraíba,Seridó Ocidental Paraibano,Borborema,Várzea,-6.771058099999999,-36.9912098,2870
2517209,Nordeste,PB,Paraíba,Sousa,Sertão Paraibano,Vieirópolis,-6.5433639,-38.277819,5395
2517407,Nordeste,PB,Paraíba,Cariri Ocidental,Borborema,Zabelê,-8.075514,-37.0985126,2269
2600054,Nordeste,PE,Pernambuco,Recife,Metropolitana de Recife,Abreu e Lima,-7.900719,-34.898389,100698
2600104,Nordeste,PE,Pernambuco,Pajeú,Sertão Pernambucano,Afogados da Ingazeira,-7.750429,-37.6356375,37546
2600203,Nordeste,PE,Pernambuco,Petrolina,São Francisco Pernambucano,Afrânio,-8.519891900000001,-41.00701970000001,19981
2600302,Nordeste,PE,Pernambuco,Brejo Pernambucano,Agreste Pernambucano,Agrestina,-8.4558021,-35.944266299999995,25240
2600401,Nordeste,PE,Pernambuco,Mata Meridional Pernambucana,Mata Pernambucana,Água Preta,-8.7079109,-35.5198586,37386
2600500,Nordeste,PE,Pernambuco,Vale do Ipanema,Agreste Pernambucano,Águas Belas,-9.1113156,-37.1225218,43923
2600609,Nordeste,PE,Pernambuco,Vale do Ipojuca,Agreste Pernambucano,Alagoinha,-8.50355635,-36.77701174370496,14798
2600708,Nordeste,PE,Pernambuco,Mata Setentrional Pernambucana,Mata Pernambucana,Aliança,-7.60398,-35.222696,38408
2600807,Nordeste,PE,Pernambuco,Brejo Pernambucano,Agreste Pernambucano,Altinho,-8.4904095,-36.0607494,22996
2600906,Nordeste,PE,Pernambuco,Mata Meridional Pernambucana,Mata Pernambucana,Amaraji,-8.373925,-35.4536527,22910
2601003,Nordeste,PE,Pernambuco,Garanhuns,Agreste Pernambucano,Angelim,-8.8902038,-36.2872987,11301
2601052,Nordeste,PE,Pernambuco,Itamaracá,Metropolitana de Recife,Araçoiaba,-7.785690299999999,-35.0898881,20936
2601102,Nordeste,PE,Pernambuco,Araripina,Sertão Pernambucano,Araripina,-7.576858199999999,-40.5038509,85301
2601201,Nordeste,PE,Pernambuco,Sertão do Moxotó,Sertão Pernambucano,Arcoverde,-8.415192,-37.057748,75295
2601300,Nordeste,PE,Pernambuco,Brejo Pernambucano,Agreste Pernambucano,Barra de Guabiraba,-8.4173522,-35.6626669,14632
2601409,Nordeste,PE,Pernambuco,Mata Meridional Pernambucana,Mata Pernambucana,Barreiros,-8.8159644,-35.1831905,42866
2601508,Nordeste,PE,Pernambuco,Mata Meridional Pernambucana,Mata Pernambucana,Belém de Maria,-8.624249699999998,-35.8388934,12169
2601607,Nordeste,PE,Pernambuco,Itaparica,São Francisco Pernambucano,Belém do São Francisco,-8.7517707,-38.9625715,20730
2601706,Nordeste,PE,Pernambuco,Vale do Ipojuca,Agreste Pernambucano,Belo Jardim,-8.3338293,-36.4176419,76930
2601805,Nordeste,PE,Pernambuco,Sertão do Moxotó,Sertão Pernambucano,Betânia,-8.274277900000001,-38.03517670000001,12811
2601904,Nordeste,PE,Pernambuco,Vale do Ipojuca,Agreste Pernambucano,Bezerros,-8.2372132,-35.7558262,60960
2602001,Nordeste,PE,Pernambuco,Araripina,Sertão Pernambucano,Bodocó,-7.777591999999999,-39.933797,38605
2602100,Nordeste,PE,Pernambuco,Garanhuns,Agreste Pernambucano,Bom Conselho,-9.169191,-36.685683,48975
2602209,Nordeste,PE,Pernambuco,Médio Capibaribe,Agreste Pernambucano,Bom Jardim,-7.7961572,-35.5871696,40038
2602308,Nordeste,PE,Pernambuco,Brejo Pernambucano,Agreste Pernambucano,Bonito,-8.4721161,-35.7314591,38101
2602407,Nordeste,PE,Pernambuco,Garanhuns,Agreste Pernambucano,Brejão,-9.029146,-36.566034,8981
2602506,Nordeste,PE,Pernambuco,Pajeú,Sertão Pernambucano,Brejinho,-8.3172049,-35.75104920769097,7489
2602605,Nordeste,PE,Pernambuco,Vale do Ipojuca,Agreste Pernambucano,Brejo da Madre de Deus,-8.140971799999999,-36.3712527,51696
2602704,Nordeste,PE,Pernambuco,Mata Setentrional Pernambucana,Mata Pernambucana,Buenos Aires,-7.7218931,-35.326587,13224
2602803,Nordeste,PE,Pernambuco,Vale do Ipanema,Agreste Pernambucano,Buíque,-8.623973199999998,-37.157296,59448
2602902,Nordeste,PE,Pernambuco,Suape,Metropolitana de Recife,Cabo de Santo Agostinho,-8.2838945,-35.0320984,210796
2603009,Nordeste,PE,Pernambuco,Petrolina,São Francisco Pernambucano,Cabrobó,-8.5083701,-39.3106961,34778
2603108,Nordeste,PE,Pernambuco,Vale do Ipojuca,Agreste Pernambucano,Cachoeirinha,-8.4906364,-36.2338963,20618
2603207,Nordeste,PE,Pernambuco,Garanhuns,Agreste Pernambucano,Caetés,-8.7728788,-36.625583500000005,29065
2603306,Nordeste,PE,Pernambuco,Garanhuns,Agreste Pernambucano,Calçado,-8.7413446,-36.3351787,10983
2603405,Nordeste,PE,Pernambuco,Pajeú,Sertão Pernambucano,Calumbi,-7.9389746,-38.1516871,5744
2603454,Nordeste,PE,Pernambuco,Recife,Metropolitana de Recife,Camaragibe,-8.021383199999999,-34.9810768,159945
2603504,Nordeste,PE,Pernambuco,Brejo Pernambucano,Agreste Pernambucano,Camocim de São Félix,-8.3616757,-35.7638903,19032
2603603,Nordeste,PE,Pernambuco,Mata Setentrional Pernambucana,Mata Pernambucana,Camutanga,-7.4092965,-35.2738166,8592
2603702,Nordeste,PE,Pernambuco,Garanhuns,Agreste Pernambucano,Canhotinho,-8.876519,-36.197935,24743
2603801,Nordeste,PE,Pernambuco,Vale do Ipojuca,Agreste Pernambucano,Capoeiras,-8.7386788,-36.6268109,20048
2603900,Nordeste,PE,Pernambuco,Pajeú,Sertão Pernambucano,Carnaíba,-7.805964,-37.7947314,19666
2603926,Nordeste,PE,Pernambuco,Itaparica,São Francisco Pernambucano,Carnaubeira da Penha,-8.3192809,-38.7435891,13117
2604007,Nordeste,PE,Pernambuco,Mata Setentrional Pernambucana,Mata Pernambucana,Carpina,-7.8459151,-35.2538861,85131
2604106,Nordeste,PE,Pernambuco,Vale do Ipojuca,Agreste Pernambucano,Caruaru,-8.282970200000001,-35.9722852,369343
2604155,Nordeste,PE,Pernambuco,Alto Capibaribe,Agreste Pernambucano,Casinhas,-7.744698,-35.72509229999999,14395
2604205,Nordeste,PE,Pernambuco,Mata Meridional Pernambucana,Mata Pernambucana,Catende,-8.690058800000001,-35.748470825,43778
2604304,Nordeste,PE,Pernambuco,Salgueiro,Sertão Pernambucano,Cedro,-7.7186318,-39.2363385,11972
2604403,Nordeste,PE,Pernambuco,Vitória de Santo Antão,Mata Pernambucana,Chã de Alegria,-7.9959409,-35.2134636,13641
2604502,Nordeste,PE,Pernambuco,Vitória de Santo Antão,Mata Pernambucana,Chã Grande,-8.238271000000001,-35.457148,21929
2604601,Nordeste,PE,Pernambuco,Mata Setentrional Pernambucana,Mata Pernambucana,Condado,-7.587867999999999,-35.099940000000004,26755
